Vehicle_Model,Mileage,Maintenance_History,Vehicle_Age,Fuel_Type,Engine_Size,Service_History,Accident_History,Fuel_Efficiency,Battery_Status
Truck,69468,Good,4,Petrol,2000,7,1,16.39380988,Good
Car,39772,Poor,2,Diesel,2000,4,2,12.38385972,Good
Van,77429,Average,8,Petrol,1000,5,3,16.25917579,Weak
Car,39159,Good,2,Petrol,2000,1,2,17.46977546,Weak
Truck,31889,Poor,10,Diesel,800,1,2,12.90585817,Good
Truck,49557,Poor,3,Electric,1500,7,2,19.92315708,New
Truck,48766,Good,6,Diesel,2500,1,0,19.95393737,New
SUV,39513,Poor,6,Petrol,2000,9,3,14.81259036,Good
Motorcycle,56937,Good,3,Electric,1000,10,3,16.48527872,New
Car,61335,Good,5,Electric,800,7,2,16.43800995,Weak
Bus,34614,Average,9,Diesel,1500,4,0,11.44614083,New
Truck,40047,Average,6,Diesel,2000,1,2,16.43786702,Weak
SUV,44423,Good,5,Petrol,800,8,1,16.12655045,New
SUV,61803,Good,1,Diesel,2000,2,3,12.09692127,Weak
Van,66942,Average,5,Diesel,1000,3,3,10.099088,Weak
Truck,77280,Poor,3,Diesel,2000,7,1,16.77072035,New
Car,56883,Average,7,Electric,2000,8,0,17.30489129,Good
Car,39564,Average,2,Petrol,800,3,2,14.81918582,Good
Car,77951,Average,3,Diesel,800,10,0,14.76442269,Good
Car,78622,Poor,7,Diesel,2500,10,1,19.35653354,Weak
Car,58969,Average,9,Electric,800,7,3,17.82847605,Good
SUV,43635,Good,7,Diesel,2000,2,2,18.12878344,Weak
SUV,46309,Average,1,Diesel,2000,3,0,10.35704313,Weak
Car,66107,Average,5,Electric,1000,2,1,10.06051199,Weak
Van,71224,Poor,4,Petrol,1000,5,0,14.71392394,Weak
SUV,64693,Average,1,Electric,1000,3,3,19.77936733,New
Truck,55829,Poor,7,Petrol,1000,10,3,10.24011526,Weak
Motorcycle,63170,Average,10,Petrol,1500,6,2,19.95643179,Good
Motorcycle,31551,Good,2,Electric,1500,1,0,12.37963893,Weak
Bus,59218,Average,8,Diesel,800,4,0,10.94382902,New
Truck,47466,Poor,7,Petrol,2500,2,1,13.58981706,Weak
Truck,35349,Poor,1,Petrol,2000,5,1,19.64126487,Good
Bus,59169,Average,5,Electric,2500,3,0,11.9691807,Good
Car,36085,Good,5,Electric,1000,2,1,17.77546159,Good
Bus,52847,Poor,7,Diesel,2500,2,2,19.80491288,New
Truck,67995,Average,1,Petrol,2000,3,3,12.65710657,Good
Car,53120,Average,7,Electric,2000,9,2,19.7416064,New
Bus,38772,Average,4,Electric,1500,8,0,16.29131992,New
Car,33245,Good,3,Diesel,2000,6,3,16.03728232,Weak
Car,77892,Good,1,Electric,1000,2,0,17.35555831,Good
Bus,63453,Poor,5,Petrol,1500,8,2,19.09517432,New
Van,45773,Good,6,Electric,800,5,1,18.83852174,New
Truck,75762,Average,10,Diesel,2000,9,0,10.3928762,Weak
Truck,40455,Average,3,Petrol,2500,5,2,15.45325845,Weak
SUV,54962,Average,2,Electric,1500,1,0,18.49781779,Weak
Truck,50925,Average,1,Petrol,2500,7,1,11.773971,Good
Van,38870,Poor,4,Electric,1500,6,0,18.47008048,Weak
Car,33459,Good,8,Electric,1000,8,3,11.34066385,New
Bus,71555,Average,7,Diesel,1000,7,0,10.79116282,Good
SUV,51462,Poor,9,Diesel,2500,6,0,17.32484654,Good
Motorcycle,34646,Good,8,Electric,1000,8,3,13.37231427,New
Motorcycle,75301,Average,5,Petrol,800,6,1,18.5289199,New
Car,41350,Average,5,Petrol,1500,5,1,17.66198928,New
Bus,62479,Average,4,Electric,800,4,0,12.14157099,New
SUV,32109,Good,6,Diesel,800,1,1,15.28346294,New
Van,70351,Average,5,Electric,1500,4,3,16.54647179,New
Car,62037,Poor,6,Petrol,800,10,3,10.44334158,Weak
Car,55607,Good,1,Diesel,2000,4,3,12.76420072,Weak
Car,38706,Poor,1,Diesel,1000,6,0,10.63268011,Weak
SUV,52971,Poor,6,Electric,800,9,3,19.85006665,Good
Bus,75669,Average,2,Diesel,800,9,0,13.21819329,Good
Van,56558,Good,5,Electric,2500,10,0,15.38301131,Good
Car,36606,Poor,8,Electric,1000,2,3,16.12295496,New
Truck,35629,Poor,9,Electric,2500,3,1,10.41247267,Weak
Motorcycle,59080,Average,2,Petrol,2000,1,3,17.28969129,New
SUV,77870,Average,8,Electric,2500,9,1,19.33888364,New
Truck,38854,Poor,6,Diesel,2000,3,3,19.78173478,Good
Truck,74186,Poor,4,Electric,1500,1,1,17.27944081,Weak
Motorcycle,56988,Average,6,Diesel,800,4,1,17.96521868,New
Truck,77599,Average,2,Petrol,2000,10,2,18.16600873,New
Bus,42559,Average,7,Electric,800,3,2,16.53400441,New
Car,36778,Average,9,Diesel,800,6,3,12.92357758,Weak
Bus,79185,Good,5,Petrol,800,4,0,16.62383874,Good
Car,58043,Average,8,Petrol,1500,1,1,11.34825825,Good
Van,56514,Poor,5,Electric,1000,2,1,12.98522566,Good
Van,30053,Good,1,Electric,1000,9,2,14.87405375,New
Bus,47540,Average,5,Petrol,800,3,1,11.9840874,Weak
Bus,53198,Poor,5,Electric,2500,1,3,15.69160168,Weak
Car,58813,Average,7,Electric,1000,1,0,17.29411677,Weak
Motorcycle,67462,Average,8,Diesel,800,2,0,10.32932483,Weak
Motorcycle,36261,Good,10,Electric,1000,4,3,15.55804309,Good
Car,62746,Average,3,Electric,1000,9,0,12.33932315,New
Motorcycle,57410,Average,4,Diesel,2000,10,3,17.68224319,Weak
Truck,46497,Good,8,Petrol,1500,3,2,11.93744675,New
Van,59682,Poor,6,Petrol,1500,3,2,10.38767969,New
Car,58972,Average,5,Petrol,800,3,0,14.43535427,New
Bus,57721,Poor,5,Petrol,1000,8,2,11.58200712,Weak
SUV,75078,Poor,2,Petrol,800,10,2,19.16460185,New
Van,46730,Poor,6,Petrol,2500,6,2,14.35860969,Weak
SUV,60632,Average,10,Petrol,800,1,3,14.44708571,Good
Motorcycle,65400,Poor,6,Diesel,1500,7,1,17.72250786,Good
SUV,79685,Average,3,Diesel,2000,2,1,15.55488346,Weak
SUV,50982,Average,8,Electric,2000,5,3,17.66059325,New
Motorcycle,53018,Average,10,Diesel,800,5,0,18.13666501,Weak
Truck,32047,Average,6,Petrol,800,4,3,15.4083115,Weak
Van,40835,Poor,2,Electric,2500,4,0,14.15247613,New
SUV,74955,Poor,3,Electric,2500,8,2,11.20970303,New
SUV,78780,Average,2,Diesel,1000,5,2,15.16651618,Good
SUV,34080,Good,3,Electric,1000,8,2,16.87705191,Good
Motorcycle,63416,Good,7,Diesel,800,3,1,12.05892309,Good
Motorcycle,36749,Good,5,Diesel,2500,5,2,10.44306211,Good
Van,77988,Good,5,Diesel,1000,10,2,16.5014234,Good
Truck,38750,Good,6,Diesel,800,5,3,10.73198797,New
Van,71769,Poor,5,Petrol,1000,10,0,16.39502062,Weak
Van,47829,Average,1,Electric,2500,6,2,13.48542059,Weak
Motorcycle,73490,Good,4,Petrol,2000,1,1,13.03182966,Good
SUV,50497,Average,6,Diesel,1500,3,3,10.73713968,New
Truck,61038,Good,5,Diesel,800,3,0,15.98078209,Weak
Motorcycle,43313,Poor,1,Electric,1500,5,1,16.57204668,New
Car,60971,Good,5,Diesel,1000,6,0,16.58725166,Weak
Motorcycle,66679,Average,7,Diesel,1500,7,0,16.72329508,Good
Truck,78562,Average,1,Petrol,2000,6,2,19.12154626,Weak
Truck,33259,Average,10,Electric,2500,1,0,14.07081366,New
Car,56665,Average,9,Petrol,2000,9,2,11.67089417,Good
SUV,63995,Poor,5,Diesel,1000,9,2,11.87766554,Weak
Motorcycle,77247,Poor,4,Petrol,1000,4,3,11.80787557,Weak
Truck,74396,Average,9,Petrol,2500,4,3,14.54174182,Good
Bus,37201,Poor,4,Diesel,2500,9,1,10.39150172,Weak
Van,78912,Good,10,Petrol,1500,4,2,19.66785838,New
Van,59070,Average,2,Diesel,800,2,1,17.71401283,Weak
SUV,72870,Poor,8,Electric,1500,3,0,18.34636348,New
Bus,69824,Average,3,Petrol,2500,10,2,14.08235368,Good
Van,70971,Good,10,Diesel,1000,5,1,19.38841735,Weak
SUV,68858,Poor,2,Petrol,2500,3,2,11.73049825,New
Car,73093,Good,3,Electric,1000,4,0,11.97773088,New
Motorcycle,57803,Average,8,Petrol,1000,2,3,11.91372185,Good
Car,63165,Average,6,Electric,1500,9,1,12.55468382,Good
SUV,71338,Average,10,Diesel,1000,6,2,10.60481539,New
Truck,39571,Good,10,Petrol,1000,7,1,10.29453996,Weak
Van,70856,Poor,4,Petrol,1000,6,0,18.97140766,Good
Bus,65453,Average,5,Electric,2000,10,2,15.99514871,New
Car,67607,Poor,5,Petrol,800,3,0,14.97459845,New
Truck,58988,Poor,7,Electric,2000,5,1,11.11484068,Weak
Motorcycle,60286,Average,1,Diesel,1000,3,1,10.28791068,Weak
Van,62177,Poor,9,Electric,2000,8,0,16.46490823,Good
Car,41091,Good,3,Diesel,1000,10,0,14.17413326,New
SUV,64025,Good,1,Electric,1000,1,1,19.13744076,New
Van,61218,Good,7,Petrol,1000,2,3,10.7063732,New
Car,34255,Average,1,Diesel,2500,2,1,13.56764455,Weak
Motorcycle,64923,Good,8,Petrol,800,8,0,12.80623679,Weak
Motorcycle,58216,Good,1,Diesel,1500,6,3,15.95036192,New
Bus,30827,Average,10,Electric,800,7,0,12.96996235,New
Bus,44760,Poor,10,Petrol,1000,9,1,17.84136757,New
Truck,36097,Poor,5,Diesel,1500,8,2,11.75282742,Weak
Truck,67965,Average,2,Diesel,2500,7,2,18.90342936,Weak
Van,71344,Average,8,Diesel,800,3,2,17.13341211,Weak
SUV,44618,Poor,1,Petrol,1500,3,3,18.0399385,Good
Car,39308,Poor,9,Diesel,800,6,1,10.5339121,Good
Van,61373,Average,3,Electric,2000,7,0,10.68521902,New
SUV,34679,Average,10,Electric,800,6,1,17.55098187,New
SUV,51764,Good,5,Petrol,800,5,2,17.36150037,New
Motorcycle,64958,Good,6,Diesel,2500,8,2,10.78473168,Good
Van,48397,Good,2,Electric,800,1,0,19.13188283,Weak
Truck,66676,Good,2,Electric,1000,6,0,14.97424,Weak
Bus,41252,Poor,6,Electric,2000,5,2,16.62526491,Weak
Truck,49531,Good,7,Electric,800,1,3,18.34100414,Good
Bus,38156,Good,8,Electric,800,6,1,13.18634652,Good
Van,68132,Average,8,Diesel,1500,3,1,16.16157179,Good
Van,70105,Good,6,Petrol,1500,3,1,16.08851879,Weak
SUV,31680,Average,10,Diesel,2000,6,1,10.0158185,New
Motorcycle,38540,Average,5,Diesel,1500,2,0,12.39337749,Good
Van,40434,Good,6,Petrol,2000,9,1,14.96990792,Weak
Bus,58266,Poor,1,Petrol,2500,7,1,13.30191301,Good
Van,31870,Average,10,Diesel,1000,8,0,17.11912356,New
Motorcycle,58990,Average,7,Petrol,1000,5,0,10.8826554,Weak
Truck,62246,Poor,10,Petrol,2000,2,2,11.72777396,Good
Car,71587,Poor,6,Diesel,2000,1,0,12.43353885,Weak
Van,30754,Poor,3,Electric,1500,8,2,12.05354058,Weak
Bus,55139,Good,2,Petrol,1000,2,0,13.17535349,Weak
SUV,38162,Average,7,Diesel,1000,7,0,19.73558658,Weak
SUV,51759,Average,1,Electric,800,9,1,16.27972121,Good
Bus,56393,Good,7,Electric,1500,6,2,10.73213186,Good
Bus,32265,Good,10,Petrol,800,10,2,15.74513088,New
Truck,70646,Good,5,Diesel,1000,2,2,17.57304568,Weak
Car,33562,Poor,10,Petrol,2000,8,1,10.21114928,Weak
Truck,74687,Average,9,Diesel,1500,9,0,14.76296953,Weak
Car,40580,Good,1,Diesel,2000,10,1,13.1025848,New
Motorcycle,36267,Poor,7,Diesel,1000,3,1,11.96173626,New
SUV,31725,Good,7,Electric,2000,9,0,12.85064943,Weak
SUV,68520,Average,2,Petrol,2000,9,1,18.76143749,Good
Bus,36354,Poor,10,Electric,1000,8,2,14.40567882,New
Bus,39955,Average,6,Diesel,1500,6,0,17.83523757,New
Bus,51484,Good,4,Electric,800,6,2,13.76314204,New
Van,64550,Poor,7,Diesel,800,7,0,13.4448546,New
Truck,74895,Average,10,Electric,1000,2,0,17.45270304,New
Car,79810,Average,2,Electric,2000,4,1,13.98182978,Good
Motorcycle,36051,Average,1,Petrol,1500,3,0,14.5757909,Weak
Van,77821,Poor,4,Electric,2000,7,0,14.22584058,Good
Car,60763,Average,8,Diesel,1500,1,1,14.66373121,Good
Van,50590,Good,7,Petrol,2500,9,2,12.05156826,Weak
Car,46695,Good,4,Diesel,2500,10,2,18.40457099,Good
Van,49802,Good,6,Electric,1000,7,0,17.0937478,Good
Van,69877,Poor,6,Electric,1000,10,1,12.0207155,New
Bus,45202,Average,2,Electric,1000,9,1,16.13285756,Good
Motorcycle,79724,Average,5,Petrol,2000,9,1,14.30530407,Good
Motorcycle,46036,Good,4,Petrol,1500,2,0,16.66507257,Good
Car,63544,Poor,9,Petrol,2000,10,0,15.73476954,Weak
Van,57894,Good,3,Diesel,1000,8,1,16.37710313,Weak
SUV,30683,Poor,7,Petrol,2000,5,2,11.01046858,New
SUV,68071,Average,7,Diesel,800,2,2,13.18140147,Weak
Car,63973,Good,8,Electric,800,9,0,14.49749399,New
SUV,36380,Good,1,Electric,800,4,2,18.36192875,New
Truck,50813,Good,6,Diesel,2000,5,2,16.11865958,New
Bus,70087,Average,6,Diesel,1500,7,3,10.81471552,New
SUV,74603,Poor,6,Petrol,800,3,2,11.23181639,Good
Car,69157,Good,1,Electric,800,5,1,16.20373849,New
Truck,38351,Average,10,Diesel,800,5,0,12.28862346,New
Bus,38523,Good,6,Electric,2000,5,2,16.50603047,Weak
Motorcycle,47858,Good,10,Diesel,800,3,2,15.56132757,New
SUV,58107,Good,10,Diesel,1000,4,3,11.76308658,Weak
Motorcycle,61045,Average,4,Electric,2000,1,1,16.36563401,New
Car,69959,Average,6,Electric,2000,7,0,15.58507261,Weak
Motorcycle,71140,Poor,5,Electric,1000,6,0,15.64375706,Weak
Van,30178,Average,6,Petrol,1500,7,1,11.9216931,New
Bus,54690,Average,6,Electric,800,7,1,19.52463704,Good
Van,36624,Good,1,Electric,2000,5,0,17.16516766,Weak
SUV,58107,Good,4,Petrol,2500,9,3,17.47531227,Good
Motorcycle,39452,Average,6,Diesel,2000,1,3,14.41363664,Weak
Van,44050,Good,10,Diesel,1000,8,0,16.19314158,Weak
Car,38858,Poor,6,Electric,1000,5,0,11.7733736,Weak
SUV,72854,Average,9,Diesel,1000,6,2,11.83354465,Weak
SUV,71372,Poor,7,Electric,1000,8,2,18.26330483,Weak
Motorcycle,75045,Average,5,Electric,800,9,3,14.15955718,Good
Motorcycle,30659,Average,4,Diesel,2000,5,3,16.99330365,Weak
Van,53360,Average,9,Diesel,1500,3,3,10.45605317,Good
Car,44556,Average,6,Petrol,1500,7,3,14.40369579,Weak
Van,63872,Good,5,Diesel,2000,4,1,11.19294363,Good
SUV,64049,Good,6,Electric,1500,1,2,17.75519981,Good
Truck,57412,Average,5,Diesel,2000,5,3,12.47214893,Weak
Car,63896,Poor,1,Diesel,2000,3,2,10.58511575,Weak
Car,43332,Poor,7,Diesel,2000,2,1,19.4836782,Good
Motorcycle,31060,Poor,2,Petrol,1500,4,1,10.23557501,New
Motorcycle,44586,Average,10,Electric,2000,2,2,12.41780179,Good
SUV,30622,Poor,4,Electric,2000,8,0,12.52744793,Good
Motorcycle,77549,Average,8,Petrol,2500,5,3,17.42552641,Good
SUV,46247,Average,6,Diesel,800,4,1,16.23925911,Good
Car,33396,Poor,9,Electric,800,8,2,17.29727313,Good
SUV,32982,Poor,2,Diesel,1500,2,2,17.0716992,Weak
Car,52714,Average,9,Electric,1000,2,0,14.72729587,New
SUV,75471,Good,1,Electric,2500,4,0,15.08153537,New
SUV,40406,Good,4,Petrol,2000,3,3,18.23615738,Good
Van,43741,Good,4,Diesel,1000,1,1,19.79468601,Good
Bus,73483,Good,9,Diesel,2000,7,1,19.15278554,Weak
Car,79516,Average,10,Electric,1000,4,3,14.07538911,Weak
Truck,37631,Average,9,Electric,800,5,0,11.26229338,New
Motorcycle,31431,Average,6,Diesel,2000,9,3,14.77901988,New
Car,53104,Poor,7,Electric,800,4,1,19.95094125,Weak
SUV,59486,Poor,9,Diesel,2000,4,2,16.6321251,Weak
SUV,45331,Good,4,Electric,1000,10,1,18.6943819,New
Truck,64237,Poor,1,Petrol,1500,8,3,16.04150332,Weak
Bus,46550,Good,3,Diesel,2000,6,2,16.46699912,Weak
SUV,71902,Good,6,Petrol,800,4,3,17.58159639,New
Bus,52048,Average,2,Diesel,2000,8,2,17.41985321,Good
Motorcycle,61995,Average,7,Diesel,2500,9,3,10.31296934,Weak
Car,77695,Average,8,Diesel,2000,8,1,15.54897426,Weak
Van,73054,Poor,8,Diesel,800,6,1,18.91323516,Good
Bus,31351,Good,3,Electric,2500,4,3,12.87048499,Weak
SUV,36028,Poor,9,Petrol,1500,2,1,16.20539111,New
Bus,46946,Poor,6,Electric,800,5,3,17.19298773,New
Motorcycle,38203,Average,7,Electric,2500,5,3,17.93942006,Weak
Bus,47378,Poor,2,Petrol,2000,4,0,19.07415876,Good
Car,75703,Average,1,Diesel,2500,2,1,15.1735074,Weak
Van,32401,Average,1,Diesel,1000,4,1,13.50623948,Good
Van,31043,Good,10,Diesel,1500,10,2,15.21382536,New
Car,40296,Average,8,Electric,2000,4,2,10.3143037,New
Car,69389,Poor,6,Petrol,2500,8,2,17.90162959,Weak
Bus,55299,Poor,6,Electric,2500,9,3,12.61275565,Weak
Motorcycle,47067,Poor,1,Diesel,1000,3,2,17.67562976,Good
SUV,32310,Average,10,Electric,1000,2,1,15.34768588,New
Truck,78729,Good,2,Electric,2000,3,1,15.99329709,New
Car,36103,Good,9,Diesel,2500,3,1,18.80606963,New
Van,36167,Average,8,Electric,2000,4,0,16.92571794,Good
Van,65830,Poor,4,Petrol,1000,9,3,16.13387977,New
Car,60291,Average,5,Petrol,2500,5,0,11.1829169,Good
Van,65218,Good,8,Electric,1500,6,3,18.41876305,New
Bus,65214,Good,2,Electric,800,6,1,12.09997465,Good
Motorcycle,68024,Good,7,Diesel,1500,9,3,15.04055101,Good
Bus,38087,Average,8,Petrol,2500,5,3,19.610712,Weak
Bus,64084,Average,3,Petrol,1000,5,0,11.0466064,New
Car,45319,Good,5,Petrol,2500,10,3,19.02439634,New
SUV,67836,Poor,2,Petrol,1500,1,3,18.62674057,New
Truck,79685,Average,4,Petrol,2000,5,1,11.09024192,New
Car,36738,Good,8,Diesel,1500,4,0,16.10536032,Good
Bus,35735,Poor,6,Electric,800,5,1,16.79665208,Good
SUV,46595,Average,2,Petrol,1500,7,2,13.53387304,New
Van,53002,Good,4,Diesel,1500,9,0,16.1439562,Good
Van,54057,Average,10,Diesel,1000,1,2,11.86581411,Weak
SUV,53898,Poor,3,Diesel,2000,8,0,15.30403916,Weak
Van,69644,Poor,2,Diesel,1000,2,3,16.58839467,New
Van,43340,Average,10,Electric,1500,2,2,10.89828228,New
Motorcycle,42561,Poor,1,Diesel,2000,1,3,14.19764631,New
Van,54140,Poor,3,Petrol,2500,9,3,13.00807237,New
Truck,50315,Poor,6,Electric,800,4,2,17.97899418,New
Truck,72429,Good,7,Electric,800,7,3,16.07640319,Good
Van,57287,Good,6,Electric,1000,5,3,11.01902091,Good
Motorcycle,35280,Poor,1,Electric,2000,2,1,15.72715366,New
Bus,79218,Good,6,Petrol,2000,10,1,19.45161616,Weak
Truck,77388,Good,4,Petrol,1000,1,1,12.703404,Weak
Van,62288,Poor,8,Diesel,1000,3,3,18.49975396,Good
Truck,78041,Average,9,Petrol,1000,1,1,12.85175765,Good
Bus,70275,Good,1,Diesel,1000,3,3,14.01798698,Weak
Car,46926,Poor,5,Petrol,800,3,1,16.05933747,Good
SUV,42380,Good,6,Diesel,1500,1,3,12.77886078,Weak
Truck,50990,Average,7,Diesel,2500,10,2,18.1748168,New
Motorcycle,63816,Poor,2,Diesel,1500,8,3,19.9648712,Good
Van,67817,Good,8,Electric,1000,6,1,16.44968575,New
Motorcycle,59819,Average,4,Diesel,1500,6,3,17.46145071,Weak
Truck,66829,Average,9,Electric,1000,8,1,11.68215344,Weak
SUV,54049,Good,4,Petrol,2500,2,1,17.04569622,Good
Van,33442,Poor,2,Petrol,1500,8,2,16.2653342,Weak
Car,78958,Poor,5,Petrol,2500,8,1,19.5179423,Good
Motorcycle,30891,Good,2,Petrol,800,7,3,14.03904683,New
Car,62057,Poor,4,Electric,2000,6,3,17.69702695,Weak
Motorcycle,40519,Good,4,Electric,2000,8,0,16.11589863,Weak
Bus,63117,Good,3,Electric,1500,6,2,15.87169278,Good
Bus,51238,Poor,5,Diesel,1500,2,0,18.83565406,New
Truck,63124,Average,7,Diesel,800,5,1,10.32260406,Weak
Motorcycle,75963,Good,9,Electric,2000,3,3,10.37179973,Weak
SUV,75403,Average,5,Petrol,1500,1,1,13.7007269,New
Motorcycle,59577,Good,1,Electric,2500,6,1,17.16872619,Weak
Motorcycle,55001,Average,2,Electric,1500,1,0,12.35748218,New
Motorcycle,65256,Average,7,Diesel,1000,8,2,15.17469778,Good
Van,43069,Poor,9,Electric,1500,10,2,14.38736944,Weak
Van,75334,Average,9,Electric,800,7,3,15.13278263,Weak
SUV,65870,Poor,4,Diesel,800,3,1,17.63126749,Good
SUV,61869,Poor,5,Electric,2500,5,3,11.63411976,Good
Truck,68792,Good,8,Diesel,800,9,2,13.23734061,Good
Car,35400,Average,7,Diesel,2500,10,1,15.92565675,New
SUV,47842,Average,4,Diesel,2500,4,0,17.97351232,Good
Truck,52841,Good,7,Diesel,2000,3,2,15.74491355,Good
Motorcycle,39472,Good,10,Electric,1000,3,3,16.17888266,New
Van,69482,Good,10,Diesel,800,3,2,13.94667184,Good
Truck,66439,Good,7,Electric,1500,9,2,10.4538983,New
Car,39412,Average,1,Electric,2000,5,1,14.10617701,Weak
Van,64404,Good,9,Electric,800,7,1,18.3024408,Weak
Van,49296,Average,10,Electric,1500,4,1,13.83417862,Good
Motorcycle,75011,Average,7,Petrol,1500,5,3,14.48437761,Weak
Van,43551,Average,8,Diesel,1500,2,2,15.30439998,Good
Motorcycle,34970,Good,8,Diesel,1500,10,0,13.56989178,Good
Bus,59971,Average,6,Electric,800,1,0,10.81267995,New
Van,46736,Good,10,Electric,800,6,2,13.19907167,New
SUV,68447,Good,5,Electric,1500,2,3,16.10140606,Weak
Motorcycle,44644,Average,10,Petrol,1000,1,1,14.89011877,Good
Car,74726,Average,2,Electric,1500,6,0,16.18960719,Weak
SUV,59184,Average,8,Petrol,1500,9,0,19.45091227,Weak
Truck,31301,Good,5,Diesel,800,4,2,13.81937194,Weak
Van,76507,Average,4,Petrol,2500,3,1,13.35454873,Good
Truck,67745,Good,6,Petrol,2500,6,2,12.57321272,Weak
Car,51463,Good,5,Electric,2500,10,3,13.54763377,New
Motorcycle,40416,Poor,2,Electric,2000,8,2,12.69047613,Weak
Truck,63600,Poor,5,Electric,800,1,3,14.96944311,New
Truck,66571,Poor,7,Diesel,1000,6,2,19.54825937,New
Car,62262,Good,3,Petrol,2500,3,1,14.54019855,Weak
Motorcycle,30283,Poor,8,Electric,800,4,0,18.76814833,New
Van,34514,Good,2,Petrol,2500,7,3,16.8223298,New
Truck,57506,Poor,3,Petrol,1500,7,3,11.64143207,Weak
Car,49974,Average,2,Electric,2500,3,0,10.97397502,Weak
SUV,64560,Average,5,Diesel,2000,1,1,17.48272049,Good
Truck,67030,Good,1,Electric,1000,2,1,19.34515103,Weak
Truck,67909,Average,7,Petrol,2000,5,2,14.86405943,Good
Van,76563,Poor,7,Petrol,1500,3,1,13.06753004,Weak
Motorcycle,50129,Average,2,Diesel,1000,4,0,10.25009695,Weak
Motorcycle,69140,Average,3,Diesel,1500,2,3,19.41785568,Good
Motorcycle,70280,Poor,8,Diesel,1500,7,2,14.07378964,Weak
Van,64243,Poor,3,Electric,800,7,0,15.0529994,Weak
Truck,56076,Good,2,Petrol,2500,10,1,17.75897906,Good
SUV,49141,Good,10,Diesel,800,2,3,13.5553397,Good
Bus,40068,Good,5,Petrol,1000,10,3,13.21205393,New
Van,71452,Average,8,Petrol,2500,1,1,19.15295832,New
Motorcycle,66672,Good,5,Electric,2500,5,3,17.07467499,New
Car,46182,Average,5,Electric,2000,4,3,12.61920689,New
SUV,65834,Poor,9,Electric,1500,9,2,18.39545334,New
Van,75638,Poor,2,Diesel,800,9,0,10.743266,Good
Truck,45674,Average,5,Petrol,2000,3,0,15.06102126,Weak
Bus,51613,Good,7,Petrol,800,9,2,18.1840678,New
Car,57748,Good,8,Diesel,2500,6,1,16.93304453,New
Motorcycle,62573,Average,2,Petrol,1000,8,0,11.37120933,Good
Bus,61022,Average,6,Diesel,1500,7,3,16.62085537,Weak
Truck,66664,Poor,5,Diesel,2500,7,2,13.6611367,Weak
Bus,37327,Poor,7,Petrol,1000,7,0,11.06998964,Good
Van,61858,Poor,6,Diesel,1000,8,2,10.28044182,New
Van,30678,Poor,5,Petrol,1500,7,2,11.39440258,Good
Motorcycle,71402,Average,2,Petrol,2500,6,3,17.4141649,New
Truck,64685,Poor,1,Electric,1000,4,0,17.66695857,New
SUV,62291,Good,10,Petrol,1500,7,0,17.25962517,New
Bus,54678,Poor,2,Electric,2500,4,3,11.33465425,Good
Truck,78446,Poor,4,Electric,2500,10,0,12.27431357,Weak
Truck,55358,Average,9,Diesel,2500,7,1,10.31270201,New
Bus,59781,Poor,10,Diesel,1500,6,3,11.95379496,New
Van,56212,Good,10,Electric,2000,9,2,16.57571579,Weak
Van,36568,Average,10,Petrol,800,4,3,13.57009434,New
SUV,79708,Average,4,Diesel,800,1,2,16.39294475,Weak
Motorcycle,75911,Poor,8,Electric,800,1,1,14.24228492,Good
Motorcycle,48091,Good,7,Diesel,800,7,2,19.06936529,Weak
Van,55285,Poor,7,Diesel,800,7,2,14.29259881,New
Van,58861,Poor,8,Electric,1500,3,2,16.14224187,New
Motorcycle,64894,Average,6,Petrol,2000,4,1,16.07566118,Weak
Van,50921,Good,2,Electric,800,7,2,19.62251145,New
Van,75026,Average,5,Petrol,1000,1,1,17.97773272,Good
Motorcycle,51780,Poor,2,Electric,1000,2,2,14.40861866,Weak
SUV,61824,Good,3,Diesel,2500,1,1,16.77940522,Weak
Truck,59670,Poor,10,Petrol,2500,8,1,19.09044209,New
Bus,61938,Average,9,Electric,800,8,3,16.41914747,Weak
Bus,50574,Poor,9,Electric,1500,9,2,10.69181631,New
SUV,40156,Average,7,Petrol,800,7,3,16.58583903,New
Bus,76962,Good,9,Electric,2000,6,3,19.68941696,New
Van,53563,Poor,3,Petrol,2500,10,2,16.32439988,Weak
Van,40717,Good,5,Electric,2500,1,1,12.09974829,New
Car,47580,Average,2,Electric,1500,8,2,18.96350365,Good
Van,70461,Average,1,Petrol,2000,4,1,11.2076714,New
SUV,53425,Poor,1,Diesel,1500,3,3,12.99722186,New
Motorcycle,67974,Average,9,Diesel,1500,3,1,19.17702439,New
SUV,40110,Average,6,Petrol,800,8,0,18.57713636,Good
Truck,71589,Average,10,Electric,2000,2,2,11.32836525,Weak
Bus,40932,Poor,6,Diesel,800,8,1,16.64288173,Good
Truck,50354,Poor,7,Electric,1500,6,3,12.55506585,Weak
Van,41198,Average,3,Petrol,2000,4,0,17.48895072,Good
Van,72602,Average,3,Diesel,800,10,1,18.05083109,Weak
Car,40521,Poor,8,Diesel,1500,5,0,15.13181872,New
Motorcycle,37203,Average,7,Electric,1000,4,1,10.93854966,Good
Truck,48432,Poor,8,Diesel,2000,5,2,16.40249962,Good
SUV,64824,Good,6,Diesel,2500,4,0,16.42811611,Weak
Motorcycle,71906,Average,10,Petrol,800,6,2,14.23238087,New
